time,x,y,z,vx,vy,vz,ax,ay,az
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000000,0.000000
0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,0.000000,0.000000
0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000018,0.000000,0.000000
0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000000,0.000000
0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000036,0.000000,0.000000
0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000042,0.000000,0.000000
0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000048,0.000000,0.000000
0.009000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000054,0.000000,0.000000
0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.000000,0.000000
0.011000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000066,0.000000,0.000000
0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000072,0.000000,0.000000
0.013000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000078,0.000000,0.000000
0.014000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000084,0.000000,0.000000
0.015000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000090,0.000000,0.000000
0.016000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000096,0.000000,0.000000
0.017000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000101,0.000000,0.000000
0.018000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000107,0.000000,0.000000
0.019000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000113,0.000000,0.000000
0.020000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000119,0.000000,0.000000
0.021000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000125,0.000000,0.000000
0.022000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000131,0.000000,0.000000
0.023000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000137,0.000000,0.000000
0.024000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000143,0.000000,0.000000
0.025000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000149,0.000000,0.000000
0.026000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000155,0.000000,0.000000
0.027000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000161,0.000000,0.000000
0.028000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000167,0.000000,0.000000
0.029000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000172,0.000000,0.000000
0.030000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000178,0.000000,0.000000
0.031000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000184,0.000000,0.000000
0.032000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000190,0.000000,0.000000
0.033000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000196,0.000000,0.000000
0.034000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000202,0.000000,0.000000
0.035000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000208,0.000000,0.000000
0.036000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000214,0.000000,0.000000
0.037000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000220,0.000000,0.000000
0.038000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000225,0.000000,0.000000
0.039000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000231,0.000000,0.000000
0.040000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000237,0.000000,0.000000
0.041000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000243,0.000000,0.000000
0.042000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000249,0.000000,0.000000
0.043000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000255,0.000000,0.000000
0.044000,0.000000,0.000000,0.000000,0.000006,0.000000,0.000000,0.000261,0.000000,0.000000
0.045000,0.000000,0.000000,0.000000,0.000006,0.000000,0.000000,0.000266,0.000000,0.000000
0.046000,0.000000,0.000000,0.000000,0.000006,0.000000,0.000000,0.000272,0.000000,0.000000
0.047000,0.000000,0.000000,0.000000,0.000007,0.000000,0.000000,0.000278,0.000000,0.000000
0.048000,0.000000,0.000000,0.000000,0.000007,0.000000,0.000000,0.000284,0.000000,0.000000
0.049000,0.000000,0.000000,0.000000,0.000007,0.000000,0.000000,0.000290,0.000000,0.000000
0.050000,0.000000,0.000000,0.000000,0.000007,0.000000,0.000000,0.000296,0.000000,0.000000
0.051000,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.000301,0.000000,0.000000
0.052000,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.000307,0.000000,0.000000
0.053000,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.000313,0.000000,0.000000
0.054000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.000319,0.000000,0.000000
0.055000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.000325,0.000000,0.000000
0.056000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.000330,0.000000,0.000000
0.057000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000336,0.000000,0.000000
0.058000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000342,0.000000,0.000000
0.059000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000348,0.000000,0.000000
0.060000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000354,0.000000,0.000000
0.061000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000359,0.000000,0.000000
0.062000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000365,0.000000,0.000000
0.063000,0.000000,0.000000,0.000000,0.000012,0.000000,0.000000,0.000371,0.000000,0.000000
0.064000,0.000000,0.000000,0.000000,0.000012,0.000000,0.000000,0.000377,0.000000,0.000000
0.065000,0.000000,0.000000,0.000000,0.000013,0.000000,0.000000,0.000382,0.000000,0.000000
0.066000,0.000000,0.000000,0.000000,0.000013,0.000000,0.000000,0.000388,0.000000,0.000000
0.067000,0.000000,0.000000,0.000000,0.000013,0.000000,0.000000,0.000394,0.000000,0.000000
0.068000,0.000000,0.000000,0.000000,0.000014,0.000000,0.000000,0.000400,0.000000,0.000000
0.069000,0.000000,0.000000,0.000000,0.000014,0.000000,0.000000,0.000405,0.000000,0.000000
0.070000,0.000000,0.000000,0.000000,0.000014,0.000000,0.000000,0.000411,0.000000,0.000000
0.071000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000417,0.000000,0.000000
0.072000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000423,0.000000,0.000000
0.073000,0.000000,0.000000,0.000000,0.000016,0.000000,0.000000,0.000428,0.000000,0.000000
0.074000,0.000000,0.000000,0.000000,0.000016,0.000000,0.000000,0.000434,0.000000,0.000000
0.075000,0.000000,0.000000,0.000000,0.000017,0.000000,0.000000,0.000440,0.000000,0.000000
0.076000,0.000000,0.000000,0.000000,0.000017,0.000000,0.000000,0.000446,0.000000,0.000000
0.077000,0.000000,0.000000,0.000000,0.000018,0.000000,0.000000,0.000451,0.000000,0.000000
0.078000,0.000000,0.000000,0.000000,0.000018,0.000000,0.000000,0.000457,0.000000,0.000000
0.079000,0.000000,0.000000,0.000000,0.000018,0.000000,0.000000,0.000463,0.000000,0.000000
0.080000,0.000001,0.000000,0.000000,0.000019,0.000000,0.000000,0.000469,0.000000,0.000000
0.081000,0.000001,0.000000,0.000000,0.000019,0.000000,0.000000,0.000474,0.000000,0.000000
0.082000,0.000001,0.000000,0.000000,0.000020,0.000000,0.000000,0.000480,0.000000,0.000000
0.083000,0.000001,0.000000,0.000000,0.000020,0.000000,0.000000,0.000486,0.000000,0.000000
0.084000,0.000001,0.000000,0.000000,0.000021,0.000000,0.000000,0.000491,0.000000,0.000000
0.085000,0.000001,0.000000,0.000000,0.000021,0.000000,0.000000,0.000497,0.000000,0.000000
0.086000,0.000001,0.000000,0.000000,0.000022,0.000000,0.000000,0.000503,0.000000,0.000000
0.087000,0.000001,0.000000,0.000000,0.000022,0.000000,0.000000,0.000508,0.000000,0.000000
0.088000,0.000001,0.000000,0.000000,0.000023,0.000000,0.000000,0.000514,0.000000,0.000000
0.089000,0.000001,0.000000,0.000000,0.000023,0.000000,0.000000,0.000520,0.000000,0.000000
0.090000,0.000001,0.000000,0.000000,0.000024,0.000000,0.000000,0.000526,0.000000,0.000000
0.091000,0.000001,0.000000,0.000000,0.000024,0.000000,0.000000,0.000531,0.000000,0.000000
0.092000,0.000001,0.000000,0.000000,0.000025,0.000000,0.000000,0.000537,0.000000,0.000000
0.093000,0.000001,0.000000,0.000000,0.000025,0.000000,0.000000,0.000543,0.000000,0.000000
0.094000,0.000001,0.000000,0.000000,0.000026,0.000000,0.000000,0.000548,0.000000,0.000000
0.095000,0.000001,0.000000,0.000000,0.000027,0.000000,0.000000,0.000554,0.000000,0.000000
0.096000,0.000001,0.000000,0.000000,0.000027,0.000000,0.000000,0.000560,0.000000,0.000000
0.097000,0.000001,0.000000,0.000000,0.000028,0.000000,0.000000,0.000565,0.000000,0.000000
0.098000,0.000001,0.000000,0.000000,0.000028,0.000000,0.000000,0.000571,0.000000,0.000000
0.099000,0.000001,0.000000,0.000000,0.000029,0.000000,0.000000,0.000576,0.000000,0.000000
0.100000,0.000001,0.000000,0.000000,0.000029,0.000000,0.000000,0.000582,0.000000,0.000000
0.101000,0.000001,0.000000,0.000000,0.000030,0.000000,0.000000,0.000588,0.000000,0.000000
0.102000,0.000001,0.000000,0.000000,0.000031,0.000000,0.000000,0.000593,0.000000,0.000000
0.103000,0.000001,0.000000,0.000000,0.000031,0.000000,0.000000,0.000599,0.000000,0.000000
0.104000,0.000001,0.000000,0.000000,0.000032,0.000000,0.000000,0.000605,0.000000,0.000000
0.105000,0.000001,0.000000,0.000000,0.000032,0.000000,0.000000,0.000610,0.000000,0.000000
0.106000,0.000001,0.000000,0.000000,0.000033,0.000000,0.000000,0.000616,0.000000,0.000000
0.107000,0.000001,0.000000,0.000000,0.000034,0.000000,0.000000,0.000622,0.000000,0.000000
0.108000,0.000001,0.000000,0.000000,0.000034,0.000000,0.000000,0.000627,0.000000,0.000000
0.109000,0.000001,0.000000,0.000000,0.000035,0.000000,0.000000,0.000633,0.000000,0.000000
0.110000,0.000001,0.000000,0.000000,0.000036,0.000000,0.000000,0.000638,0.000000,0.000000
0.111000,0.000001,0.000000,0.000000,0.000036,0.000000,0.000000,0.000644,0.000000,0.000000
0.112000,0.000001,0.000000,0.000000,0.000037,0.000000,0.000000,0.000650,0.000000,0.000000
0.113000,0.000001,0.000000,0.000000,0.000037,0.000000,0.000000,0.000655,0.000000,0.000000
0.114000,0.000001,0.000000,0.000000,0.000038,0.000000,0.000000,0.000661,0.000000,0.000000
0.115000,0.000001,0.000000,0.000000,0.000039,0.000000,0.000000,0.000666,0.000000,0.000000
0.116000,0.000002,0.000000,0.000000,0.000039,0.000000,0.000000,0.000672,0.000000,0.000000
0.117000,0.000002,0.000000,0.000000,0.000040,0.000000,0.000000,0.000678,0.000000,0.000000
0.118000,0.000002,0.000000,0.000000,0.000041,0.000000,0.000000,0.000683,0.000000,0.000000
0.119000,0.000002,0.000000,0.000000,0.000041,0.000000,0.000000,0.000689,0.000000,0.000000
0.120000,0.000002,0.000000,0.000000,0.000042,0.000000,0.000000,0.000694,0.000000,0.000000
0.121000,0.000002,0.000000,0.000000,0.000043,0.000000,0.000000,0.000700,0.000000,0.000000
0.122000,0.000002,0.000000,0.000000,0.000044,0.000000,0.000000,0.000705,0.000000,0.000000
0.123000,0.000002,0.000000,0.000000,0.000044,0.000000,0.000000,0.000711,0.000000,0.000000
0.124000,0.000002,0.000000,0.000000,0.000045,0.000000,0.000000,0.000717,0.000000,0.000000
0.125000,0.000002,0.000000,0.000000,0.000046,0.000000,0.000000,0.000722,0.000000,0.000000
0.126000,0.000002,0.000000,0.000000,0.000046,0.000000,0.000000,0.000728,0.000000,0.000000
0.127000,0.000002,0.000000,0.000000,0.000047,0.000000,0.000000,0.000733,0.000000,0.000000
0.128000,0.000002,0.000000,0.000000,0.000048,0.000000,0.000000,0.000739,0.000000,0.000000
0.129000,0.000002,0.000000,0.000000,0.000049,0.000000,0.000000,0.000744,0.000000,0.000000
0.130000,0.000002,0.000000,0.000000,0.000049,0.000000,0.000000,0.000750,0.000000,0.000000
0.131000,0.000002,0.000000,0.000000,0.000050,0.000000,0.000000,0.000755,0.000000,0.000000
0.132000,0.000002,0.000000,0.000000,0.000051,0.000000,0.000000,0.000761,0.000000,0.000000
0.133000,0.000002,0.000000,0.000000,0.000052,0.000000,0.000000,0.000766,0.000000,0.000000
0.134000,0.000002,0.000000,0.000000,0.000052,0.000000,0.000000,0.000772,0.000000,0.000000
0.135000,0.000002,0.000000,0.000000,0.000053,0.000000,0.000000,0.000777,0.000000,0.000000
0.136000,0.000002,0.000000,0.000000,0.000054,0.000000,0.000000,0.000783,0.000000,0.000000
0.137000,0.000003,0.000000,0.000000,0.000055,0.000000,0.000000,0.000789,0.000000,0.000000
0.138000,0.000003,0.000000,0.000000,0.000056,0.000000,0.000000,0.000794,0.000000,0.000000
0.139000,0.000003,0.000000,0.000000,0.000056,0.000000,0.000000,0.000800,0.000000,0.000000
0.140000,0.000003,0.000000,0.000000,0.000057,0.000000,0.000000,0.000805,0.000000,0.000000
0.141000,0.000003,0.000000,0.000000,0.000058,0.000000,0.000000,0.000811,0.000000,0.000000
0.142000,0.000003,0.000000,0.000000,0.000059,0.000000,0.000000,0.000816,0.000000,0.000000
0.143000,0.000003,0.000000,0.000000,0.000060,0.000000,0.000000,0.000822,0.000000,0.000000
0.144000,0.000003,0.000000,0.000000,0.000060,0.000000,0.000000,0.000827,0.000000,0.000000
0.145000,0.000003,0.000000,0.000000,0.000061,0.000000,0.000000,0.000833,0.000000,0.000000
0.146000,0.000003,0.000000,0.000000,0.000062,0.000000,0.000000,0.000838,0.000000,0.000000
0.147000,0.000003,0.000000,0.000000,0.000063,0.000000,0.000000,0.000843,0.000000,0.000000
0.148000,0.000003,0.000000,0.000000,0.000064,0.000000,0.000000,0.000849,0.000000,0.000000
0.149000,0.000003,0.000000,0.000000,0.000065,0.000000,0.000000,0.000854,0.000000,0.000000
0.150000,0.000003,0.000000,0.000000,0.000065,0.000000,0.000000,0.000860,0.000000,0.000000
0.151000,0.000003,0.000000,0.000000,0.000066,0.000000,0.000000,0.000865,0.000000,0.000000
0.152000,0.000003,0.000000,0.000000,0.000067,0.000000,0.000000,0.000871,0.000000,0.000000
0.153000,0.000003,0.000000,0.000000,0.000068,0.000000,0.000000,0.000876,0.000000,0.000000
0.154000,0.000004,0.000000,0.000000,0.000069,0.000000,0.000000,0.000882,0.000000,0.000000
0.155000,0.000004,0.000000,0.000000,0.000070,0.000000,0.000000,0.000887,0.000000,0.000000
0.156000,0.000004,0.000000,0.000000,0.000071,0.000000,0.000000,0.000893,0.000000,0.000000
0.157000,0.000004,0.000000,0.000000,0.000072,0.000000,0.000000,0.000898,0.000000,0.000000
0.158000,0.000004,0.000000,0.000000,0.000073,0.000000,0.000000,0.000904,0.000000,0.000000
0.159000,0.000004,0.000000,0.000000,0.000073,0.000000,0.000000,0.000909,0.000000,0.000000
0.160000,0.000004,0.000000,0.000000,0.000074,0.000000,0.000000,0.000914,0.000000,0.000000
0.161000,0.000004,0.000000,0.000000,0.000075,0.000000,0.000000,0.000920,0.000000,0.000000
0.162000,0.000004,0.000000,0.000000,0.000076,0.000000,0.000000,0.000925,0.000000,0.000000
0.163000,0.000004,0.000000,0.000000,0.000077,0.000000,0.000000,0.000931,0.000000,0.000000
0.164000,0.000004,0.000000,0.000000,0.000078,0.000000,0.000000,0.000936,0.000000,0.000000
0.165000,0.000004,0.000000,0.000000,0.000079,0.000000,0.000000,0.000942,0.000000,0.000000
0.166000,0.000004,0.000000,0.000000,0.000080,0.000000,0.000000,0.000947,0.000000,0.000000
0.167000,0.000005,0.000000,0.000000,0.000081,0.000000,0.000000,0.000952,0.000000,0.000000
0.168000,0.000005,0.000000,0.000000,0.000082,0.000000,0.000000,0.000958,0.000000,0.000000
0.169000,0.000005,0.000000,0.000000,0.000083,0.000000,0.000000,0.000963,0.000000,0.000000
0.170000,0.000005,0.000000,0.000000,0.000084,0.000000,0.000000,0.000969,0.000000,0.000000
0.171000,0.000005,0.000000,0.000000,0.000085,0.000000,0.000000,0.000974,0.000000,0.000000
0.172000,0.000005,0.000000,0.000000,0.000086,0.000000,0.000000,0.000979,0.000000,0.000000
0.173000,0.000005,0.000000,0.000000,0.000087,0.000000,0.000000,0.000985,0.000000,0.000000
0.174000,0.000005,0.000000,0.000000,0.000088,0.000000,0.000000,0.000990,0.000000,0.000000
0.175000,0.000005,0.000000,0.000000,0.000089,0.000000,0.000000,0.000996,0.000000,0.000000
0.176000,0.000005,0.000000,0.000000,0.000090,0.000000,0.000000,0.001001,0.000000,0.000000
0.177000,0.000005,0.000000,0.000000,0.000091,0.000000,0.000000,0.001006,0.000000,0.000000
0.178000,0.000005,0.000000,0.000000,0.000092,0.000000,0.000000,0.001012,0.000000,0.000000
0.179000,0.000006,0.000000,0.000000,0.000093,0.000000,0.000000,0.001017,0.000000,0.000000
0.180000,0.000006,0.000000,0.000000,0.000094,0.000000,0.000000,0.001022,0.000000,0.000000
0.181000,0.000006,0.000000,0.000000,0.000095,0.000000,0.000000,0.001028,0.000000,0.000000
0.182000,0.000006,0.000000,0.000000,0.000096,0.000000,0.000000,0.001033,0.000000,0.000000
0.183000,0.000006,0.000000,0.000000,0.000097,0.000000,0.000000,0.001038,0.000000,0.000000
0.184000,0.000006,0.000000,0.000000,0.000098,0.000000,0.000000,0.001044,0.000000,0.000000
0.185000,0.000006,0.000000,0.000000,0.000099,0.000000,0.000000,0.001049,0.000000,0.000000
0.186000,0.000006,0.000000,0.000000,0.000100,0.000000,0.000000,0.001054,0.000000,0.000000
0.187000,0.000006,0.000000,0.000000,0.000101,0.000000,0.000000,0.001060,0.000000,0.000000
0.188000,0.000006,0.000000,0.000000,0.000102,0.000000,0.000000,0.001065,0.000000,0.000000
0.189000,0.000007,0.000000,0.000000,0.000103,0.000000,0.000000,0.001071,0.000000,0.000000
0.190000,0.000007,0.000000,0.000000,0.000104,0.000000,0.000000,0.001076,0.000000,0.000000
0.191000,0.000007,0.000000,0.000000,0.000105,0.000000,0.000000,0.001081,0.000000,0.000000
0.192000,0.000007,0.000000,0.000000,0.000106,0.000000,0.000000,0.001086,0.000000,0.000000
0.193000,0.000007,0.000000,0.000000,0.000107,0.000000,0.000000,0.001092,0.000000,0.000000
0.194000,0.000007,0.000000,0.000000,0.000109,0.000000,0.000000,0.001097,0.000000,0.000000
0.195000,0.000007,0.000000,0.000000,0.000110,0.000000,0.000000,0.001102,0.000000,0.000000
0.196000,0.000007,0.000000,0.000000,0.000111,0.000000,0.000000,0.001108,0.000000,0.000000
0.197000,0.000007,0.000000,0.000000,0.000112,0.000000,0.000000,0.001113,0.000000,0.000000
0.198000,0.000008,0.000000,0.000000,0.000113,0.000000,0.000000,0.001118,0.000000,0.000000
0.199000,0.000008,0.000000,0.000000,0.000114,0.000000,0.000000,0.001124,0.000000,0.000000
0.200000,0.000008,0.000000,0.000000,0.000115,0.000000,0.000000,0.001129,0.000000,0.000000
0.201000,0.000008,0.000000,0.000000,0.000116,0.000000,0.000000,0.001134,0.000000,0.000000
0.202000,0.000008,0.000000,0.000000,0.000118,0.000000,0.000000,0.001140,0.000000,0.000000
0.203000,0.000008,0.000000,0.000000,0.000119,0.000000,0.000000,0.001145,0.000000,0.000000
0.204000,0.000008,0.000000,0.000000,0.000120,0.000000,0.000000,0.001150,0.000000,0.000000
0.205000,0.000008,0.000000,0.000000,0.000121,0.000000,0.000000,0.001155,0.000000,0.000000
0.206000,0.000008,0.000000,0.000000,0.000122,0.000000,0.000000,0.001161,0.000000,0.000000
0.207000,0.000009,0.000000,0.000000,0.000123,0.000000,0.000000,0.001166,0.000000,0.000000
0.208000,0.000009,0.000000,0.000000,0.000124,0.000000,0.000000,0.001171,0.000000,0.000000
0.209000,0.000009,0.000000,0.000000,0.000126,0.000000,0.000000,0.001176,0.000000,0.000000
0.210000,0.000009,0.000000,0.000000,0.000127,0.000000,0.000000,0.001182,0.000000,0.000000
0.211000,0.000009,0.000000,0.000000,0.000128,0.000000,0.000000,0.001187,0.000000,0.000000
0.212000,0.000009,0.000000,0.000000,0.000129,0.000000,0.000000,0.001192,0.000000,0.000000
0.213000,0.000009,0.000000,0.000000,0.000130,0.000000,0.000000,0.001197,0.000000,0.000000
0.214000,0.000009,0.000000,0.000000,0.000132,0.000000,0.000000,0.001203,0.000000,0.000000
0.215000,0.000010,0.000000,0.000000,0.000133,0.000000,0.000000,0.001208,0.000000,0.000000
0.216000,0.000010,0.000000,0.000000,0.000134,0.000000,0.000000,0.001213,0.000000,0.000000
0.217000,0.000010,0.000000,0.000000,0.000135,0.000000,0.000000,0.001218,0.000000,0.000000
0.218000,0.000010,0.000000,0.000000,0.000136,0.000000,0.000000,0.001224,0.000000,0.000000
0.219000,0.000010,0.000000,0.000000,0.000138,0.000000,0.000000,0.001229,0.000000,0.000000
0.220000,0.000010,0.000000,0.000000,0.000139,0.000000,0.000000,0.001234,0.000000,0.000000
0.221000,0.000010,0.000000,0.000000,0.000140,0.000000,0.000000,0.001239,0.000000,0.000000
0.222000,0.000011,0.000000,0.000000,0.000141,0.000000,0.000000,0.001245,0.000000,0.000000
0.223000,0.000011,0.000000,0.000000,0.000143,0.000000,0.000000,0.001250,0.000000,0.000000
0.224000,0.000011,0.000000,0.000000,0.000144,0.000000,0.000000,0.001255,0.000000,0.000000
0.225000,0.000011,0.000000,0.000000,0.000145,0.000000,0.000000,0.001260,0.000000,0.000000
0.226000,0.000011,0.000000,0.000000,0.000146,0.000000,0.000000,0.001265,0.000000,0.000000
0.227000,0.000011,0.000000,0.000000,0.000148,0.000000,0.000000,0.001271,0.000000,0.000000
0.228000,0.000011,0.000000,0.000000,0.000149,0.000000,0.000000,0.001276,0.000000,0.000000
0.229000,0.000012,0.000000,0.000000,0.000150,0.000000,0.000000,0.001281,0.000000,0.000000
0.230000,0.000012,0.000000,0.000000,0.000151,0.000000,0.000000,0.001286,0.000000,0.000000
0.231000,0.000012,0.000000,0.000000,0.000153,0.000000,0.000000,0.001291,0.000000,0.000000
0.232000,0.000012,0.000000,0.000000,0.000154,0.000000,0.000000,0.001297,0.000000,0.000000
0.233000,0.000012,0.000000,0.000000,0.000155,0.000000,0.000000,0.001302,0.000000,0.000000
0.234000,0.000012,0.000000,0.000000,0.000157,0.000000,0.000000,0.001307,0.000000,0.000000
0.235000,0.000013,0.000000,0.000000,0.000158,0.000000,0.000000,0.001312,0.000000,0.000000
0.236000,0.000013,0.000000,0.000000,0.000159,0.000000,0.000000,0.001317,0.000000,0.000000
0.237000,0.000013,0.000000,0.000000,0.000161,0.000000,0.000000,0.001322,0.000000,0.000000
0.238000,0.000013,0.000000,0.000000,0.000162,0.000000,0.000000,0.001328,0.000000,0.000000
0.239000,0.000013,0.000000,0.000000,0.000163,0.000000,0.000000,0.001333,0.000000,0.000000
0.240000,0.000013,0.000000,0.000000,0.000165,0.000000,0.000000,0.001338,0.000000,0.000000
0.241000,0.000013,0.000000,0.000000,0.000166,0.000000,0.000000,0.001343,0.000000,0.000000
0.242000,0.000014,0.000000,0.000000,0.000167,0.000000,0.000000,0.001348,0.000000,0.000000
0.243000,0.000014,0.000000,0.000000,0.000169,0.000000,0.000000,0.001353,0.000000,0.000000
0.244000,0.000014,0.000000,0.000000,0.000170,0.000000,0.000000,0.001359,0.000000,0.000000
0.245000,0.000014,0.000000,0.000000,0.000171,0.000000,0.000000,0.001364,0.000000,0.000000
0.246000,0.000014,0.000000,0.000000,0.000173,0.000000,0.000000,0.001369,0.000000,0.000000
0.247000,0.000015,0.000000,0.000000,0.000174,0.000000,0.000000,0.001374,0.000000,0.000000
0.248000,0.000015,0.000000,0.000000,0.000175,0.000000,0.000000,0.001379,0.000000,0.000000
0.249000,0.000015,0.000000,0.000000,0.000177,0.000000,0.000000,0.001384,0.000000,0.000000
0.250000,0.000015,0.000000,0.000000,0.000178,0.000000,0.000000,0.001389,0.000000,0.000000
0.251000,0.000015,0.000000,0.000000,0.000180,0.000000,0.000000,0.001394,0.000000,0.000000
0.252000,0.000015,0.000000,0.000000,0.000181,0.000000,0.000000,0.001400,0.000000,0.000000
0.253000,0.000016,0.000000,0.000000,0.000182,0.000000,0.000000,0.001405,0.000000,0.000000
0.254000,0.000016,0.000000,0.000000,0.000184,0.000000,0.000000,0.001410,0.000000,0.000000
0.255000,0.000016,0.000000,0.000000,0.000185,0.000000,0.000000,0.001415,0.000000,0.000000
0.256000,0.000016,0.000000,0.000000,0.000187,0.000000,0.000000,0.001420,0.000000,0.000000
0.257000,0.000016,0.000000,0.000000,0.000188,0.000000,0.000000,0.001425,0.000000,0.000000
0.258000,0.000017,0.000000,0.000000,0.000190,0.000000,0.000000,0.001430,0.000000,0.000000
0.259000,0.000017,0.000000,0.000000,0.000191,0.000000,0.000000,0.001435,0.000000,0.000000
0.260000,0.000017,0.000000,0.000000,0.000192,0.000000,0.000000,0.001440,0.000000,0.000000
0.261000,0.000017,0.000000,0.000000,0.000194,0.000000,0.000000,0.001446,0.000000,0.000000
0.262000,0.000017,0.000000,0.000000,0.000195,0.000000,0.000000,0.001451,0.000000,0.000000
0.263000,0.000017,0.000000,0.000000,0.000197,0.000000,0.000000,0.001456,0.000000,0.000000
0.264000,0.000018,0.000000,0.000000,0.000198,0.000000,0.000000,0.001461,0.000000,0.000000
0.265000,0.000018,0.000000,0.000000,0.000200,0.000000,0.000000,0.001466,0.000000,0.000000
0.266000,0.000018,0.000000,0.000000,0.000201,0.000000,0.000000,0.001471,0.000000,0.000000
0.267000,0.000018,0.000000,0.000000,0.000203,0.000000,0.000000,0.001476,0.000000,0.000000
0.268000,0.000018,0.000000,0.000000,0.000204,0.000000,0.000000,0.001481,0.000000,0.000000
0.269000,0.000019,0.000000,0.000000,0.000206,0.000000,0.000000,0.001486,0.000000,0.000000
0.270000,0.000019,0.000000,0.000000,0.000207,0.000000,0.000000,0.001491,0.000000,0.000000
0.271000,0.000019,0.000000,0.000000,0.000209,0.000000,0.000000,0.001496,0.000000,0.000000
0.272000,0.000019,0.000000,0.000000,0.000210,0.000000,0.000000,0.001501,0.000000,0.000000
0.273000,0.000020,0.000000,0.000000,0.000212,0.000000,0.000000,0.001506,0.000000,0.000000
0.274000,0.000020,0.000000,0.000000,0.000213,0.000000,0.000000,0.001511,0.000000,0.000000
0.275000,0.000020,0.000000,0.000000,0.000215,0.000000,0.000000,0.001516,0.000000,0.000000
0.276000,0.000020,0.000000,0.000000,0.000216,0.000000,0.000000,0.001521,0.000000,0.000000
0.277000,0.000020,0.000000,0.000000,0.000218,0.000000,0.000000,0.001526,0.000000,0.000000
0.278000,0.000021,0.000000,0.000000,0.000219,0.000000,0.000000,0.001531,0.000000,0.000000
