time,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint7_torque
2.87,-0.15628873932610077,-9.820245446411718,4.991318685422357,17.715417158103264,0.4722203264941527,1.1337283881885014,1.0162708672139615
2.871,-0.1557644667996101,-9.806578392743404,4.997578863847593,17.7142116844434,0.47322147928798586,1.1325548179183897,1.015878388095416
2.872,-0.1552400341329303,-9.792911040156014,5.003839724086902,17.713005334040645,0.4742226357839172,1.131381703835359,1.0154853076812742
2.873,-0.15471544105912471,-9.779243401857457,5.010101258299983,17.71179810669946,0.47522379409292625,1.1302090478775426,1.0150916264130956
2.874,-0.15419068731625885,-9.765575491060872,5.0163634586429,17.710590002223398,0.47622495232963047,1.1290368519848926,1.0146973447351684
2.875,-0.15366577264057923,-9.751907320979171,5.022626317268532,17.709381020430556,0.47722610861183057,1.1278651180909947,1.0143024630847322
2.876,-0.1531406967728799,-9.738238904827085,5.028889826326122,17.70817116112812,0.4782272610545988,1.1266938481167017,1.013906981902437
2.8770000000000002,-0.15261545945622856,-9.724570255822073,5.035153977961727,17.706960424135104,0.47922840778346654,1.12552304399469,1.0135109016318893
2.878,-0.1520900604346025,-9.710901387181593,5.041418764314585,17.705748809274155,0.4802295469166893,1.1243527076394457,1.0131142227185137
2.879,-0.15156449946198336,-9.697232312126971,5.047684177526207,17.704536316359736,0.4812306765838912,1.1231828409681839,1.0127169456006868
2.88,-0.15103877628644113,-9.683563043878166,5.053950209730374,17.70332294522086,0.48223179491060364,1.1220134458862958,1.0123190707211052
2.8810000000000002,-0.15051289065786477,-9.669893595659914,5.060216853058591,17.70210869568109,0.4832329000291793,1.1208445243109963,1.0119205985272401
2.882,-0.1499868423384214,-9.656223980697632,5.066484099639638,17.700893567573985,0.484233990071516,1.1196760781340345,1.0115215294581503
2.883,-0.14946063108436647,-9.64255421221651,5.072751941597744,17.69967756072765,0.48523506317360443,1.1185081092535256,1.0111218639565323
2.884,-0.14893425665377436,-9.628884303443101,5.079020371054412,17.698460674978378,0.4862361174718899,1.1173406195675852,1.010721602468493
2.8850000000000002,-0.14840771881881665,-9.615214267611918,5.085289380124323,17.697242910167915,0.4872371511014535,1.1161736109643243,1.01032074544446
2.886,-0.14788101734120573,-9.601544117950652,5.091558960923521,17.696024266134373,0.4882381622101093,1.1150070853236684,1.0099192933189443
2.887,-0.14735415198992996,-9.587873867693133,5.097829105567143,17.69480474271768,0.48923914894476184,1.113841044527362,1.0095172465385076
2.888,-0.14682712253943464,-9.574203530073419,5.104099806156228,17.693584339766858,0.49024010944367546,1.112675490451693,1.0091146055531226
2.8890000000000002,-0.14629992876371034,-9.560533118326475,5.110371054800453,17.692363057129114,0.4912410418623949,1.1115104249693104,1.0087113708084416
2.89,-0.1457725704403856,-9.546862645689998,5.116642843599038,17.69114089465893,0.4922419443519175,1.1103458499410408,1.0083075427405674
2.891,-0.14524504735163646,-9.533192125403957,5.122915164649839,17.689917852211693,0.4932428150641499,1.1091817672358957,1.00790312180834
2.892,-0.14471735927509144,-9.519521570704455,5.1291880100470735,17.688693929641886,0.49424365215645594,1.1080181787037873,1.0074981084503634
2.8930000000000002,-0.14418950600338576,-9.505850994836464,5.135461371886322,17.687469126809447,0.49524445378938253,1.1068550862064512,1.0070925031145634
2.894,-0.14366148731778594,-9.492180411038817,5.141735242249069,17.686243443582498,0.49624521812029343,1.1056924915837953,1.006686306246138
2.895,-0.14313330301411042,-9.478509832561713,5.148009613227714,17.685016879826435,0.4972459433174663,1.1045303966866413,1.0062795182964237
2.896,-0.14260495288408492,-9.464839272643758,5.154284476902376,17.68378943540847,0.49824662754463134,1.1033688033503495,1.0058721397083445
2.8970000000000002,-0.14207643672625636,-9.45116874453538,5.160559825351356,17.68256111019855,0.49924726896961147,1.102207713417556,1.0054641709348289
2.898,-0.14154775433598843,-9.43749826148337,5.1668356506506825,17.681331904078434,0.5002478657638676,1.10104712870816,1.0050556124174364
2.899,-0.141018905520923,-9.423827836737473,5.173111944876837,17.680101816922615,0.5012484161047723,1.0998870510547931,1.0046464646084132
2.9,-0.14048989007915225,-9.410157483545845,5.179388700097206,17.67887084861104,0.5022489181633318,1.0987274822791733,1.0042367279572773
2.9010000000000002,-0.13996070782241077,-9.396487215162551,5.185665908379633,17.67763899903366,0.503249370120102,1.0975684241975614,1.0038264029126367
2.902,-0.13943135855743094,-9.382817044839157,5.191943561791049,17.67640626807315,0.504249770158367,1.0964098786207614,1.0034154899192345
2.903,-0.13890184210276857,-9.369146985830412,5.198221652385655,17.6751726556231,0.5052501164509522,1.0952518473641248,1.0030039894331821
2.904,-0.13837215826924876,-9.35547705139038,5.2045001722317465,17.67393816157528,0.5062504071979674,1.0940943322239036,1.0025919018974037
2.9050000000000002,-0.13784230687679155,-9.341807254776768,5.2107791133817045,17.672702785828733,0.5072506405813328,1.0929373350018068,1.0021792277686927
2.906,-0.13731228774304327,-9.32813760924364,5.217058467887,17.67146652828069,0.5082508147916087,1.0917808574931769,1.001765967488609
2.907,-0.1367821006988379,-9.31446812805143,5.223338227798649,17.67022938883747,0.5092509280207196,1.09062490148699,1.0013521215200853
2.908,-0.13625174556682396,-9.300798824459207,5.229618385167669,17.668991367403578,0.5102509784696849,1.0894694687694937,1.0009376902999065
2.9090000000000003,-0.13572122217510696,-9.287129711728312,5.235898932030523,17.667752463889883,0.5112509643281555,1.088314561126026,1.0005226742946434
2.91,-0.1351905303595231,-9.273460803119633,5.2421798604382275,17.666512678207255,0.5122508838057911,1.087160180324645,1.0001070739417628
2.911,-0.13465966995045164,-9.259792111892693,5.2484611624290665,17.665272010275658,0.5132507351058848,1.0860063281406838,0.9996908896982859
2.912,-0.13412864079282372,-9.246123651315202,5.254742830034957,17.66403046001051,0.514250516426273,1.0848530063494763,0.9992741220216885
2.9130000000000003,-0.13359744272247553,-9.232455434651001,5.261024855294181,17.66278802733723,0.5152502259829816,1.0837002167018,0.9988567713562588
2.914,-0.13306607558251926,-9.218787475162571,5.2673072302363835,17.66154471218215,0.5162498619829421,1.0825479609666218,0.9984388381608369
2.915,-0.13253453922061453,-9.205119786116711,5.27358994689348,17.6603005144716,0.5172494226430899,1.0813962408892621,0.9980203228819846
2.916,-0.132002833484421,-9.191452380782493,5.279872997291477,17.65905543413737,0.5182489061794513,1.0802450582259553,0.9976012259780873
2.9170000000000003,-0.13147095823023847,-9.177785272426263,5.286156373453196,17.657809471120345,0.5192483108071428,1.0790944147174741,0.9971815479057113
2.918,-0.1309389133075456,-9.164118474317775,5.292440067399639,17.656562625359584,0.5202476347490119,1.077944312103682,0.9967612891086901
2.919,-0.13040669857491594,-9.150451999724282,5.298724071154993,17.655314896793243,0.5212468762347271,1.0767947521198948,0.9963404500481374
2.92,-0.1298743138950158,-9.136785861918725,5.305008376730257,17.65406628537312,0.5222460334816788,1.075645736502338,0.9959190311765269
2.9210000000000003,-0.12934175913096624,-9.123120074170856,5.311292976141431,17.652816791042824,0.5232451047218092,1.074497266970866,0.9954970329513344
2.922,-0.12880903414816203,-9.109454649751115,5.317577861404061,17.65156641375779,0.5242440881911534,1.0733493452498806,0.9950744558250335
2.923,-0.12827613881609068,-9.095789601933802,5.323863024526872,17.650315153477095,0.5252429821234728,1.072201973058327,0.9946513002537358
2.924,-0.1277430730051492,-9.082124943992312,5.330148457513587,17.64906301015708,0.526241784747981,1.0710551521115121,0.9942275666940077
2.9250000000000003,-0.12720983658937257,-9.06846068920072,5.33643415237384,17.647809983765,0.5272404943111724,1.0699088841065532,0.9938032555992322
2.926,-0.12667642945143598,-9.05479685083219,5.342720101108625,17.64655607426539,0.5282391090531746,1.0687631707560286,0.993378367425521
2.927,-0.1261428514653744,-9.041133442163073,5.349006295721665,17.645301281627326,0.5292376272223009,1.0676180137570555,0.9929529026317141
2.928,-0.12560910251932,-9.027470476466306,5.355292728208951,17.64404560582898,0.5302360470600433,1.066473414803113,0.9925268616739231
2.9290000000000003,-0.12507518249776695,-9.013807967023695,5.361579390566476,17.642789046842154,0.5312343668178983,1.0653293755858613,0.9921002450150809
2.93,-0.1245410912870284,-9.000145927106814,5.36786627479205,17.64153160465594,0.5322325847528191,1.064185897785137,0.9916730530981113
2.931,-0.12400682878569569,-8.986484369996788,5.374153372875298,17.640273279247594,0.533230699114938,1.0630429830907815,0.9912452863964063
2.932,-0.12347239488099149,-8.972823308970874,5.380440676808121,17.639014070609846,0.5342287081653012,1.0619006331662604,0.9908169453592564
2.9330000000000003,-0.12293778947969258,-8.959162757305648,5.386728178576959,17.637753978735418,0.535226610160862,1.060758849694139,0.990388030446411
2.934,-0.12240301247129537,-8.945502728280644,5.3930158701723485,17.636493003617943,0.5362244033735806,1.0596176343296975,0.9899585421176198
2.935,-0.12186806376712411,-8.931843235176302,5.399303743575274,17.635231145256512,0.537222086060865,1.0584769887464063,0.9895284808299039
2.936,-0.1213329432739556,-8.918184291271928,5.4055917907708135,17.633968403654762,0.5382196564955848,1.0573369145922697,0.9890978470457412
2.9370000000000003,-0.1207976508981119,-8.904525909847052,5.411880003734495,17.63270477881997,0.5392171129433336,1.0561974135271157,0.9886666412244267
2.938,-0.12026218655182674,-8.8908681041828,5.4181683744513975,17.63144027076396,0.5402144536874403,1.0550584871934916,0.9882348638216172
2.939,-0.1197265501500624,-8.877210887560068,5.424456894895229,17.630174879499464,0.541211676997591,1.0539201372339448,0.9878025152997907
2.94,-0.11919074161642129,-8.863554273261343,5.430745557041519,17.628908605043762,0.5422087811566598,1.0527823652964798,0.9873695961246085
2.9410000000000003,-0.11865476086632043,-8.849898274565248,5.437034352860337,17.627641447418682,0.5432057644406996,1.0516451730063636,0.9869361067485443
2.942,-0.11811860782518124,-8.83624290475609,5.443323274328122,17.62637340665333,0.5442026251444076,1.0505085619925012,0.986502047639533
2.943,-0.11758228242024416,-8.822588177115449,5.4496123134154,17.625104482772258,0.5451993615515676,1.049372533881069,0.9860674192509578
2.944,-0.11704578458284232,-8.80893410492422,5.455901462086786,17.62383467581094,0.5461959719486913,1.0482370902973344,0.9856322220557558
2.945,-0.11650911424203514,-8.795280701466254,5.462190712307802,17.622563985809393,0.5471924546300215,1.047102232850193,0.9851964565045819
2.946,-0.11597227133825072,-8.781627980024723,5.468480056047611,17.621292412804905,0.5481888078943484,1.0459679631539984,0.9847601230712826
2.947,-0.11543525580691494,-8.767975953879386,5.474769485268098,17.620019956842043,0.5491850300404622,1.0448342828085515,0.9843232222051483
2.948,-0.11489806759391286,-8.75432463631796,5.481058991927057,17.61874661796901,0.5501811193630601,1.0437011934282054,0.9838857543854829
2.949,-0.11436070663694409,-8.74067404061816,5.487348567990466,17.61747239624401,0.5511770741759392,1.0425686965963905,0.9834477200570291
2.95,-0.11382317289189814,-8.727024180067929,5.493638205411116,17.61619729171798,0.5521728927756158,1.0414367939129079,0.9830091196977264
2.951,-0.11328546630284109,-8.713375067948846,5.4999278961527125,17.614921304451855,0.5531685734817984,1.0403054869593689,0.9825699537632318
2.952,-0.1127475868242982,-8.699726717542262,5.506217632166681,17.613644434514754,0.5541641145991889,1.0391747773219322,0.9821302227242086
2.953,-0.11220953441761594,-8.686079142132712,5.512507405409451,17.612366681969434,0.5551595144465864,1.0380446665803902,0.981689927043135
2.954,-0.11167130903822908,-8.672432355006094,5.518797207832449,17.611088046891382,0.5561547713409709,1.0369151563045307,0.9812490671824889
2.955,-0.11113291064975783,-8.658786369441714,5.525087031384828,17.609808529356087,0.5571498835988677,1.035786248063232,0.980807643611115
2.956,-0.11059433921900563,-8.645141198725014,5.531376868020743,17.608528129442675,0.5581448495495351,1.0346579434190062,0.9803656567878534
2.957,-0.11005559470913795,-8.631496856137119,5.5376667096884375,17.607246847240276,0.5591396675190481,1.0335302439352745,0.9799231071851864
2.958,-0.10951667709832691,-8.617853354963245,5.543956548337519,17.605964682835292,0.5601343358343911,1.032403151165454,0.9794799952678659
2.959,-0.10897758635837818,-8.604210708484743,5.55024637590941,17.604681636316855,0.5611288528252771,1.0312766666575044,0.9790363215001889
2.96,-0.10843832246473539,-8.590568929985011,5.5565361843518986,17.603397707786826,0.5621232168296046,1.0301507919548385,0.9785920863532738
2.961,-0.10789888540466563,-8.576928032746991,5.56282596561141,17.602112897340703,0.5631174261839078,1.0290255286026877,0.978147290288689
2.962,-0.10735927515452204,-8.563288030051808,5.569115711624818,17.600827205088535,0.5641114792260851,1.02790087813446,0.9777019337775528
2.963,-0.10681949170020744,-8.549648935182404,5.575405414338093,17.59954063113946,0.5651053743022203,1.0267768420781067,0.9772560172850717
2.964,-0.1062795350385386,-8.53601076141922,5.58169506569493,17.598253175600803,0.5660991097606711,1.0256534219624882,0.9768095412805451
2.965,-0.10573940515723734,-8.522373522043836,5.587984657630841,17.59696483859807,0.567092683944793,1.0245306193082797,0.9763625062346364
2.966,-0.1051991020508467,-8.508737230339875,5.594274182084973,17.595675620245856,0.5680860952074909,1.0234084356352469,0.9759149126152806
2.967,-0.10465862572164042,-8.495101899585961,5.600563630996021,17.594385520675132,0.569079341905308,1.0222868724495129,0.9754667608881391
2.968,-0.10411797616734475,-8.481467543064127,5.606852996297221,17.593094540013226,0.570072422391604,1.021165931266296,0.9750180515252396
2.969,-0.10357715339478091,-8.467834174052769,5.613142269931359,17.591802678393833,0.5710653350333814,1.0200456135789864,0.9745687849940623
2.97,-0.1030361574116796,-8.454201805832554,5.619431443826215,17.590509935959744,0.5720580781858189,1.0189259208964359,0.9741189617679993
2.971,-0.10249498822895475,-8.44057045168256,5.625720509920939,17.589216312847384,0.573050650219102,1.0178068547002113,0.973668582315895
2.972,-0.10195364585797506,-8.426940124882549,5.632009460144673,17.587921809211366,0.5740430495006876,1.016688416483703,0.9732176471084131
2.973,-0.10141213032011365,-8.413310838709094,5.638298286436111,17.5866264251963,0.5750352744080374,1.015570607731206,0.9727661566162169
2.974,-0.10087044162992242,-8.399682606440365,5.644586980719396,17.585330160961348,0.5760273233040607,1.0144534299270163,0.9723141113113343
2.975,-0.10032857981468624,-8.38605544135612,5.650875534928673,17.58403301666567,0.577019194573495,1.0133368845317818,0.9718615116653382
2.976,-0.09978654489532346,-8.372429356729526,5.6571639409953605,17.58273499247389,0.5780108865960756,1.0122209730261602,0.9714083581475279
2.977,-0.09924433690594014,-8.358804365836932,5.663452190850421,17.581436088556075,0.579002397757904,1.0111056968698904,0.9709546512326597
2.978,-0.09870195587427588,-8.345180481957868,5.669740276417997,17.580136305083215,0.5799937264373511,1.0099910575272588,0.970500391395035
2.979,-0.09815940184080318,-8.331557718363683,5.676028189629051,17.57883564223357,0.5809848710287042,1.008877056449819,0.9700455791080458
2.98,-0.09761667483553538,-8.317936088329134,5.682315922409543,17.57753410019177,0.5819758299217028,1.0077636950854867,0.9695902148373534
2.981,-0.09707377490803992,-8.30431560512966,5.688603466689983,17.57623167913971,0.5829666015147268,1.0066509748839962,0.9691342990681733
2.982,-0.09653070209787984,-8.290696282033878,5.694890814393602,17.574928379270204,0.583957184200699,1.0055388972887158,0.9686778322670762
2.983,-0.09598745645098461,-8.277078132318138,5.70117795744909,17.573624200780614,0.5849475763839109,1.004427463729371,0.9682208149051803
2.984,-0.09544403802328816,-8.263461169251741,5.707464887783317,17.5723191438683,0.58593777646729,1.0033166756411447,0.9677632474663369
2.985,-0.0949004468639032,-8.249845406106033,5.713751597315877,17.571013208735167,0.5869277828533086,1.0022065344528528,0.9673051304203
2.986,-0.0943566830292184,-8.236230856149632,5.720038077977733,17.56970639559313,0.5879175939599008,1.0010970415833071,0.96684646424319
2.987,-0.09381274657880567,-8.222617532651839,5.726324321691209,17.5683987046541,0.5889072081904487,0.999988198446772,0.9663872494106727
