time,joint1_desired,joint2_desired,joint3_desired,joint4_desired,joint5_desired,joint6_desired,joint7_desired,joint1_actual,joint2_actual,joint3_actual,joint4_actual,joint5_actual,joint6_actual,joint7_actual
0.167,-0.0003541793209083655,-0.000194798626499601,-0.00042501518509003856,-1.570942017306327,-0.0008500303701800771,1.571367032491417,-0.7843135043374739,-0.00010305450256269746,0.004590397465068595,-0.0001237626942289365,-1.575198609533122,-0.0005687617909579331,1.570293586753162,-0.7849912319914444
0.168,-0.0003604692491934106,-0.00019825808705637585,-0.00043256309903209276,-1.5709447170064461,-0.0008651261980641855,1.5713772801054784,-0.7842959850002217,-0.00010540599636189442,0.004599929020165687,-0.00012657909372663055,-1.5752097640533258,-0.0005753612209249504,1.5702960388763472,-0.7849843684636061
0.169,-0.00036683187100035016,-0.00020175752905019257,-0.00044019824520042023,-1.570947447907352,-0.0008803964904008405,1.5713876461525524,-0.7842782631897028,-0.00010779526456320047,0.004609322171895706,-0.00012944071241667696,-1.5752208282425433,-0.0005820458449157147,1.5702985705886532,-0.7849773974308539
0.17,-0.00037326757254400005,-0.00020529716489920002,-0.0004479210870528001,-1.5709502101748114,-0.0008958421741056002,1.5713981312618643,-0.7842603378301931,-0.00011022265821969457,0.004618577996783931,-0.00013234797188214827,-1.575231803386071,-0.0005888165636870359,1.5703011822687096,-0.784970317938185
0.171,-0.00037977673950211397,-0.0002088772067261627,-0.00045573208740253685,-1.5709530039743618,-0.0009114641748050737,1.5714087360617641,-0.7842422078474648,-0.00011268852877751013,0.004627697557420886,-0.00013530129418038632,-1.5752426907572665,-0.0005956742782130534,1.5703038742977828,-0.7849631290293959
0.17200000000000001,-0.0003863597570156135,-0.00021249786635858743,-0.00046363170841873626,-1.5709558294713086,-0.0009272634168374725,1.5714194611797274,-0.7842238721687843,-0.00011519322806605432,0.004636681902615876,-0.00013830110183116868,-1.5752534916176728,-0.0006026198896705554,1.5703066470597398,-0.7849558297471101
0.17300000000000001,-0.00039301700968881866,-0.00021615935532885025,-0.00047162041162658233,-1.5709586868307284,-0.0009432408232531647,1.5714303072423552,-0.7842053297229138,-0.00011773710828833255,0.00464553206754886,-0.00014134781780500297,-1.5752642072171428,-0.0006096542994244458,1.5703095009410117,-0.7849484191328039
0.17400000000000002,-0.00039974888158967817,-0.00021986188487432297,-0.0004796986579076138,-1.570961576217467,-0.0009593973158152276,1.5714412748753745,-0.7841865794401083,-0.00012032052201137694,0.004654249073920689,-0.00014444186551154778,-1.575274838793961,-0.0006167784090133589,1.5703124363305583,-0.7849408962268333
0.17500000000000002,-0.0004065557562500001,-0.00022360566593750003,-0.0004878669075000001,-1.57096449779614,-0.0009757338150000002,1.57145236470364,-0.7841676202521168,-0.00012294382215677753,0.004662833930101726,-0.00014758366878815863,-1.5752853875749655,-0.0006239931201354187,1.5703154536198318,-0.7849332600684602
0.176,-0.0004134380166656818,-0.000227390909166125,-0.0004961256199988183,-1.570967451731133,-0.0009922512399976365,1.5714635773511318,-0.7841484510921811,-0.00012560736199131544,0.00467128763127885,-0.00015077365188855807,-1.5752958547756668,-0.0006312993346341436,1.570318553202743,-0.7849255096958782
0.177,-0.0004203960452969414,-0.00023121782491331773,-0.0005044752543563296,-1.5709704381866019,-0.0010089505087126592,1.571474913440958,-0.7841290708950345,-0.00012831149511769656,0.004679611159600882,-0.00015401223947162802,-1.575306241600367,-0.0006386979544844919,1.5703217354756256,-0.784917644146238
0.178,-0.00042743022406854656,-0.00023508662323770056,-0.0005129162688822558,-1.5709734573264722,-0.0010258325377645117,1.5714863735953546,-0.7841094785969019,-0.000131056575465385,0.00468780548432244,-0.00015729985659032367,-1.5753165492422767,-0.0006461898817790502,1.570325000837202,-0.7849096624556732
0.179,-0.000434540934370046,-0.0002389975139035253,-0.0005214491212440552,-1.570976509314441,-0.0010428982424881103,1.5714979584356847,-0.7840896731354992,-0.00013384295728153522,0.0046958715619462325,-0.0001606369286807071,-1.5753267788836316,-0.0006537760187143609,1.57032834968855,-0.7849015636593248
0.18,-0.00044172855705599997,-0.00024295070638079996,-0.0005300742684671999,-1.570979594313974,-0.0010601485369343998,1.5715096685824412,-0.784069653450032,-0.0001366709951220214,0.004703810336363823,-0.00016402388155109974,-1.5753369316958066,-0.0006614572675773886,1.5703317824330683,-0.7848933467913668
