timestamp,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,commanded_x,commanded_y,commanded_z,error_x,error_y,error_z,error_norm,q_d0,q_d1,q_d2,q_d3,q_d4,q_d5,q_d6,q0,q1,q2,q3,q4,q5,q6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
0.000000,0.307037,0.000118,0.590251,0.307036,0.000118,0.590249,0.307037,0.000118,0.590251,0.000000,0.000000,0.000003,0.000003,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000574,-0.785020,-0.000083,-2.356100,-0.000234,1.571230,0.785542,-1.480959,-2.516897,-0.543517,18.416338,0.997075,1.106744,-0.172447
0.001000,0.307037,0.000118,0.590251,0.307037,0.000119,0.590248,0.307037,0.000118,0.590251,-0.000000,-0.000001,0.000003,0.000003,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000574,-0.785019,-0.000081,-2.356100,-0.000232,1.571231,0.785544,-1.480959,-2.540701,-0.571288,18.416338,0.997075,1.093927,-0.191673
0.002000,0.307037,0.000118,0.590251,0.307036,0.000119,0.590249,0.307037,0.000118,0.590251,0.000000,-0.000000,0.000002,0.000002,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000572,-0.785020,-0.000080,-2.356099,-0.000235,1.571228,0.785546,-1.429384,-2.489126,-0.595092,18.340960,0.978765,1.120477,-0.205406
0.003000,0.307037,0.000118,0.590251,0.307036,0.000118,0.590248,0.307037,0.000118,0.590251,0.000001,0.000000,0.000003,0.000003,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000574,-0.785021,-0.000083,-2.356101,-0.000232,1.571228,0.785550,-1.381777,-2.437551,-0.543517,18.265581,0.931157,1.179071,-0.211814
0.004000,0.307037,0.000118,0.590251,0.307035,0.000120,0.590250,0.307037,0.000118,0.590251,0.000001,-0.000001,0.000001,0.000002,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000574,-0.785025,-0.000080,-2.356099,-0.000231,1.571229,0.785545,-1.306399,-2.338369,-0.622863,18.138628,0.889959,1.219354,-0.132163
0.005000,0.307037,0.000118,0.590251,0.307035,0.000119,0.590248,0.307037,0.000118,0.590251,0.000002,-0.000001,0.000003,0.000004,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000577,-0.785025,-0.000083,-2.356104,-0.000234,1.571229,0.785544,-1.258791,-2.262991,-0.595092,18.114824,0.878057,1.232171,-0.138572
0.006000,0.307037,0.000118,0.590251,0.307036,0.000119,0.590246,0.307037,0.000118,0.590251,0.000001,-0.000001,0.000005,0.000005,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000582,-0.785023,-0.000086,-2.356107,-0.000233,1.571232,0.785543,-1.207216,-2.235220,-0.543517,18.091021,0.883550,1.238580,-0.138572
0.007000,0.307037,0.000118,0.590251,0.307037,0.000119,0.590245,0.307037,0.000118,0.590251,-0.000001,-0.000001,0.000006,0.000006,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000588,-0.785018,-0.000092,-2.356106,-0.000233,1.571235,0.785546,-1.131838,-2.286794,-0.468139,18.091021,0.883550,1.225763,-0.165122
0.008000,0.307037,0.000118,0.590251,0.307039,0.000123,0.590241,0.307037,0.000118,0.590251,-0.000002,-0.000005,0.000010,0.000011,0.000571,-0.785021,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000597,-0.785014,-0.000088,-2.356113,-0.000234,1.571237,0.785548,-1.108034,-2.338369,-0.519713,18.214006,0.895452,1.212030,-0.178855
0.010000,0.307037,0.000118,0.590251,0.307038,0.000125,0.590240,0.307037,0.000118,0.590251,-0.000001,-0.000007,0.000011,0.000013,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000608,-0.785016,-0.000091,-2.356116,-0.000235,1.571236,0.785541,-1.032656,-2.338369,-0.519713,18.392534,0.866155,1.252313,-0.119346
0.011000,0.307037,0.000118,0.590251,0.307037,0.000126,0.590242,0.307037,0.000118,0.590251,-0.000001,-0.000008,0.000010,0.000012,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000616,-0.785017,-0.000095,-2.356113,-0.000236,1.571233,0.785543,-1.008852,-2.338369,-0.468139,18.368731,0.842351,1.285272,-0.105613
0.012000,0.307037,0.000118,0.590251,0.307037,0.000127,0.590242,0.307037,0.000118,0.590251,-0.000000,-0.000009,0.000010,0.000013,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000619,-0.785019,-0.000095,-2.356115,-0.000235,1.571232,0.785545,-0.985048,-2.310598,-0.468139,18.392534,0.830449,1.298089,-0.119346
0.013000,0.307037,0.000118,0.590251,0.307037,0.000127,0.590240,0.307037,0.000118,0.590251,-0.000000,-0.000009,0.000011,0.000014,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000622,-0.785019,-0.000097,-2.356118,-0.000235,1.571234,0.785546,-0.933474,-2.310598,-0.468139,18.444109,0.824041,1.310907,-0.125755
0.014000,0.307037,0.000118,0.590251,0.307036,0.000130,0.590241,0.307037,0.000118,0.590251,0.000000,-0.000011,0.000011,0.000016,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000633,-0.785020,-0.000099,-2.356118,-0.000235,1.571233,0.785548,-1.008852,-2.286794,-0.444335,18.444109,0.824041,1.331048,-0.138572
0.015000,0.307037,0.000118,0.590251,0.307036,0.000131,0.590241,0.307037,0.000118,0.590251,0.000000,-0.000012,0.000010,0.000016,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000640,-0.785022,-0.000102,-2.356118,-0.000235,1.571236,0.785549,-1.008852,-2.262991,-0.416564,18.416338,0.818548,1.331048,-0.145896
0.016000,0.307037,0.000118,0.590251,0.307037,0.000134,0.590238,0.307037,0.000118,0.590251,-0.000000,-0.000015,0.000014,0.000021,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000648,-0.785020,-0.000100,-2.356125,-0.000235,1.571238,0.785544,-1.032656,-2.262991,-0.444335,18.467913,0.824041,1.324640,-0.105613
0.017000,0.307037,0.000118,0.590251,0.307039,0.000137,0.590237,0.307037,0.000118,0.590251,-0.000002,-0.000018,0.000014,0.000023,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000654,-0.785016,-0.000098,-2.356124,-0.000235,1.571244,0.785540,-1.032656,-2.310598,-0.468139,18.444109,0.818548,1.304498,-0.072654
0.018000,0.307037,0.000118,0.590251,0.307039,0.000138,0.590236,0.307037,0.000118,0.590251,-0.000002,-0.000019,0.000016,0.000025,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000660,-0.785015,-0.000100,-2.356128,-0.000235,1.571246,0.785539,-1.032656,-2.286794,-0.468139,18.491716,0.824041,1.324640,-0.058921
0.019000,0.307037,0.000118,0.590251,0.307040,0.000143,0.590235,0.307037,0.000118,0.590251,-0.000003,-0.000025,0.000016,0.000030,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000674,-0.785013,-0.000097,-2.356128,-0.000233,1.571248,0.785542,-1.131838,-2.310598,-0.495910,18.491716,0.806646,1.351190,-0.058921
0.020000,0.307037,0.000118,0.590251,0.307039,0.000145,0.590238,0.307037,0.000118,0.590251,-0.000002,-0.000026,0.000013,0.000029,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000684,-0.785017,-0.000101,-2.356123,-0.000237,1.571247,0.785544,-1.131838,-2.211416,-0.468139,18.491716,0.806646,1.370416,-0.099204
0.021000,0.307037,0.000118,0.590251,0.307040,0.000149,0.590236,0.307037,0.000118,0.590251,-0.000003,-0.000030,0.000015,0.000034,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000694,-0.785014,-0.000099,-2.356127,-0.000233,1.571251,0.785546,-1.131838,-2.211416,-0.495910,18.567095,0.794744,1.370416,-0.119346
0.022000,0.307037,0.000118,0.590251,0.307040,0.000152,0.590235,0.307037,0.000118,0.590251,-0.000003,-0.000033,0.000017,0.000037,0.000571,-0.785020,-0.000080,-2.356095,-0.000234,1.571231,0.785543,0.000704,-0.785011,-0.000099,-2.356128,-0.000234,1.571251,0.785544,-1.131838,-2.211416,-0.495910,18.618670,0.806646,1.384149,-0.079063
0.023000,0.307037,0.000118,0.590251,0.307041,0.000154,0.590235,0.307037,0.000118,0.590251,-0.000004,-0.000036,0.000017,0.000039,0.000571,-0.785020,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000716,-0.785008,-0.000101,-2.356126,-0.000237,1.571252,0.785545,-1.159609,-2.211416,-0.468139,18.594866,0.812139,1.376825,-0.079063
0.024000,0.307037,0.000118,0.590251,0.307042,0.000157,0.590234,0.307037,0.000118,0.590251,-0.000006,-0.000038,0.000017,0.000043,0.000571,-0.785020,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000727,-0.785005,-0.000103,-2.356126,-0.000237,1.571255,0.785548,-1.159609,-2.211416,-0.444335,18.567095,0.800237,1.384149,-0.099204
0.025000,0.307037,0.000118,0.590251,0.307044,0.000163,0.590234,0.307037,0.000118,0.590251,-0.000007,-0.000045,0.000017,0.000049,0.000571,-0.785020,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000743,-0.785002,-0.000099,-2.356125,-0.000234,1.571261,0.785547,-1.207216,-2.211416,-0.495910,18.519487,0.800237,1.364007,-0.092796
0.026000,0.307037,0.000118,0.590251,0.307044,0.000167,0.590234,0.307037,0.000118,0.590251,-0.000008,-0.000048,0.000017,0.000052,0.000571,-0.785020,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000754,-0.785001,-0.000099,-2.356124,-0.000236,1.571263,0.785547,-1.207216,-2.183645,-0.495910,18.491716,0.794744,1.364007,-0.092796
0.027000,0.307037,0.000118,0.590251,0.307046,0.000170,0.590233,0.307037,0.000118,0.590251,-0.000009,-0.000052,0.000018,0.000056,0.000571,-0.785020,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000767,-0.784997,-0.000100,-2.356124,-0.000237,1.571265,0.785548,-1.258791,-2.183645,-0.519713,18.491716,0.794744,1.370416,-0.099204
0.028000,0.307037,0.000118,0.590251,0.307047,0.000174,0.590233,0.307037,0.000118,0.590251,-0.000010,-0.000055,0.000018,0.000059,0.000571,-0.785020,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000779,-0.784994,-0.000101,-2.356123,-0.000237,1.571267,0.785544,-1.258791,-2.159841,-0.519713,18.467913,0.794744,1.370416,-0.058921
0.029000,0.307037,0.000118,0.590251,0.307048,0.000177,0.590232,0.307037,0.000118,0.590251,-0.000011,-0.000059,0.000020,0.000063,0.000571,-0.785020,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000791,-0.784988,-0.000101,-2.356122,-0.000236,1.571266,0.785545,-1.282595,-2.211416,-0.519713,18.491716,0.788335,1.376825,-0.072654
0.030000,0.307037,0.000118,0.590251,0.307048,0.000180,0.590232,0.307037,0.000118,0.590251,-0.000011,-0.000062,0.000019,0.000065,0.000571,-0.785019,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000804,-0.784989,-0.000105,-2.356122,-0.000236,1.571269,0.785545,-1.330202,-2.159841,-0.468139,18.491716,0.782842,1.384149,-0.066245
0.031000,0.307037,0.000118,0.590251,0.307050,0.000183,0.590232,0.307037,0.000118,0.590251,-0.000013,-0.000065,0.000019,0.000069,0.000571,-0.785019,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000814,-0.784983,-0.000105,-2.356120,-0.000235,1.571275,0.785548,-1.330202,-2.235220,-0.468139,18.467913,0.776433,1.364007,-0.066245
0.032000,0.307037,0.000118,0.590251,0.307051,0.000187,0.590232,0.307037,0.000118,0.590251,-0.000014,-0.000069,0.000019,0.000073,0.000571,-0.785019,-0.000080,-2.356094,-0.000234,1.571231,0.785543,0.000823,-0.784981,-0.000101,-2.356118,-0.000237,1.571276,0.785549,-1.357973,-2.235220,-0.519713,18.444109,0.794744,1.370416,-0.092796
0.033000,0.307037,0.000118,0.590251,0.307052,0.000193,0.590233,0.307037,0.000118,0.590251,-0.000015,-0.000074,0.000018,0.000078,0.000571,-0.785019,-0.000080,-2.356094,-0.000234,1.571232,0.785543,0.000836,-0.784980,-0.000097,-2.356117,-0.000236,1.571281,0.785547,-1.405581,-2.235220,-0.543517,18.392534,0.782842,1.357599,-0.085471
0.034000,0.307037,0.000118,0.590251,0.307053,0.000194,0.590231,0.307037,0.000118,0.590251,-0.000015,-0.000076,0.000020,0.000080,0.000571,-0.785019,-0.000080,-2.356094,-0.000234,1.571232,0.785543,0.000843,-0.784977,-0.000099,-2.356119,-0.000239,1.571282,0.785549,-1.405581,-2.235220,-0.543517,18.416338,0.782842,1.357599,-0.105613
0.035000,0.307037,0.000118,0.590251,0.307054,0.000197,0.590231,0.307037,0.000118,0.590251,-0.000016,-0.000078,0.000021,0.000083,0.000571,-0.785019,-0.000080,-2.356094,-0.000234,1.571232,0.785543,0.000852,-0.784975,-0.000099,-2.356119,-0.000237,1.571287,0.785545,-1.405581,-2.262991,-0.543517,18.416338,0.782842,1.351190,-0.072654
0.036000,0.307037,0.000118,0.590251,0.307055,0.000200,0.590231,0.307037,0.000118,0.590251,-0.000018,-0.000081,0.000020,0.000085,0.000571,-0.785019,-0.000080,-2.356094,-0.000234,1.571232,0.785543,0.000858,-0.784970,-0.000097,-2.356116,-0.000236,1.571291,0.785542,-1.429384,-2.286794,-0.571288,18.368731,0.782842,1.351190,-0.046104
0.037000,0.307037,0.000118,0.590251,0.307056,0.000202,0.590231,0.307037,0.000118,0.590251,-0.000019,-0.000084,0.000020,0.000088,0.000571,-0.785018,-0.000080,-2.356094,-0.000234,1.571232,0.785543,0.000868,-0.784968,-0.000099,-2.356115,-0.000235,1.571293,0.785547,-1.457155,-2.310598,-0.543517,18.392534,0.776433,1.351190,-0.058921
0.038000,0.307037,0.000118,0.590251,0.307058,0.000206,0.590229,0.307037,0.000118,0.590251,-0.000020,-0.000087,0.000023,0.000093,0.000571,-0.785018,-0.000080,-2.356093,-0.000234,1.571232,0.785543,0.000879,-0.784964,-0.000097,-2.356118,-0.000235,1.571296,0.785550,-1.504763,-2.338369,-0.571288,18.444109,0.776433,1.351190,-0.079063
0.039000,0.307038,0.000118,0.590251,0.307059,0.000208,0.590229,0.307037,0.000118,0.590251,-0.000021,-0.000089,0.000022,0.000095,0.000571,-0.785018,-0.000080,-2.356093,-0.000234,1.571232,0.785543,0.000885,-0.784959,-0.000097,-2.356114,-0.000235,1.571296,0.785544,-1.504763,-2.362173,-0.571288,18.392534,0.776433,1.364007,-0.052512
0.040000,0.307038,0.000118,0.590251,0.307060,0.000210,0.590232,0.307037,0.000118,0.590251,-0.000022,-0.000092,0.000020,0.000097,0.000571,-0.785018,-0.000080,-2.356093,-0.000234,1.571232,0.785543,0.000893,-0.784958,-0.000097,-2.356109,-0.000235,1.571299,0.785550,-1.528566,-2.338369,-0.571288,18.340960,0.776433,1.370416,-0.085471
0.041000,0.307038,0.000118,0.590251,0.307061,0.000212,0.590230,0.307038,0.000118,0.590251,-0.000023,-0.000094,0.000021,0.000099,0.000571,-0.785018,-0.000080,-2.356093,-0.000234,1.571232,0.785543,0.000898,-0.784956,-0.000096,-2.356112,-0.000236,1.571306,0.785553,-1.504763,-2.310598,-0.595092,18.368731,0.782842,1.351190,-0.099204
0.042000,0.307038,0.000118,0.590251,0.307063,0.000215,0.590226,0.307038,0.000118,0.590251,-0.000025,-0.000097,0.000025,0.000103,0.000571,-0.785017,-0.000080,-2.356093,-0.000234,1.571232,0.785543,0.000905,-0.784948,-0.000094,-2.356116,-0.000237,1.571307,0.785547,-1.504763,-2.413748,-0.622863,18.416338,0.764531,1.351190,-0.079063
0.043000,0.307038,0.000118,0.590251,0.307064,0.000215,0.590227,0.307038,0.000118,0.590251,-0.000026,-0.000097,0.000025,0.000103,0.000571,-0.785017,-0.000080,-2.356093,-0.000234,1.571232,0.785543,0.000908,-0.784945,-0.000096,-2.356113,-0.000239,1.571309,0.785550,-1.457155,-2.389944,-0.595092,18.368731,0.776433,1.364007,-0.085471
0.044000,0.307038,0.000118,0.590251,0.307065,0.000218,0.590225,0.307038,0.000118,0.590251,-0.000027,-0.000100,0.000026,0.000107,0.000571,-0.785017,-0.000080,-2.356093,-0.000234,1.571232,0.785543,0.000914,-0.784942,-0.000092,-2.356114,-0.000240,1.571314,0.785551,-1.457155,-2.413748,-0.646667,18.392534,0.782842,1.357599,-0.085471
0.045000,0.307038,0.000118,0.590251,0.307066,0.000220,0.590225,0.307038,0.000118,0.590251,-0.000028,-0.000101,0.000027,0.000108,0.000571,-0.785017,-0.000080,-2.356093,-0.000234,1.571233,0.785543,0.000918,-0.784941,-0.000092,-2.356116,-0.000240,1.571316,0.785550,-1.429384,-2.389944,-0.646667,18.416338,0.782842,1.357599,-0.072654
0.046000,0.307038,0.000118,0.590251,0.307067,0.000221,0.590222,0.307038,0.000118,0.590251,-0.000029,-0.000102,0.000029,0.000110,0.000571,-0.785016,-0.000080,-2.356092,-0.000234,1.571233,0.785543,0.000923,-0.784936,-0.000094,-2.356118,-0.000239,1.571320,0.785547,-1.405581,-2.413748,-0.622863,18.444109,0.770940,1.357599,-0.046104
0.047000,0.307038,0.000118,0.590251,0.307068,0.000223,0.590223,0.307038,0.000118,0.590251,-0.000030,-0.000105,0.000028,0.000113,0.000571,-0.785016,-0.000080,-2.356092,-0.000234,1.571233,0.785543,0.000928,-0.784932,-0.000090,-2.356113,-0.000239,1.571318,0.785549,-1.381777,-2.437551,-0.670470,18.368731,0.770940,1.384149,-0.066245
0.048000,0.307038,0.000118,0.590251,0.307069,0.000223,0.590221,0.307038,0.000118,0.590251,-0.000030,-0.000105,0.000030,0.000113,0.000571,-0.785016,-0.000080,-2.356092,-0.000234,1.571233,0.785543,0.000930,-0.784932,-0.000092,-2.356118,-0.000239,1.571322,0.785552,-1.357973,-2.389944,-0.646667,18.444109,0.770940,1.376825,-0.092796
0.049000,0.307038,0.000118,0.590251,0.307069,0.000223,0.590220,0.307038,0.000118,0.590251,-0.000031,-0.000104,0.000032,0.000113,0.000571,-0.785015,-0.000080,-2.356092,-0.000234,1.571233,0.785543,0.000933,-0.784931,-0.000096,-2.356121,-0.000236,1.571324,0.785549,-1.306399,-2.389944,-0.595092,18.491716,0.776433,1.370416,-0.066245
0.050000,0.307039,0.000118,0.590251,0.307071,0.000226,0.590219,0.307038,0.000118,0.590251,-0.000032,-0.000107,0.000033,0.000117,0.000571,-0.785015,-0.000080,-2.356092,-0.000234,1.571233,0.785543,0.000935,-0.784925,-0.000090,-2.356120,-0.000238,1.571324,0.785551,-1.282595,-2.437551,-0.670470,18.467913,0.770940,1.376825,-0.079063
0.051000,0.307039,0.000118,0.590251,0.307071,0.000227,0.590217,0.307038,0.000118,0.590251,-0.000032,-0.000109,0.000035,0.000119,0.000571,-0.785015,-0.000080,-2.356091,-0.000234,1.571233,0.785543,0.000939,-0.784922,-0.000090,-2.356121,-0.000236,1.571323,0.785552,-1.231020,-2.465322,-0.670470,18.491716,0.776433,1.384149,-0.085471
0.052000,0.307039,0.000118,0.590251,0.307071,0.000227,0.590217,0.307039,0.000118,0.590251,-0.000033,-0.000109,0.000035,0.000119,0.000571,-0.785014,-0.000080,-2.356091,-0.000234,1.571234,0.785543,0.000942,-0.784922,-0.000092,-2.356121,-0.000239,1.571324,0.785548,-1.207216,-2.437551,-0.646667,18.491716,0.782842,1.376825,-0.052512
0.053000,0.307039,0.000118,0.590251,0.307073,0.000230,0.590216,0.307039,0.000118,0.590251,-0.000034,-0.000111,0.000036,0.000122,0.000571,-0.785014,-0.000080,-2.356091,-0.000234,1.571234,0.785543,0.000950,-0.784917,-0.000090,-2.356121,-0.000241,1.571327,0.785553,-1.231020,-2.465322,-0.670470,18.491716,0.794744,1.376825,-0.099204
0.054000,0.307039,0.000118,0.590251,0.307073,0.000232,0.590214,0.307039,0.000118,0.590251,-0.000034,-0.000113,0.000038,0.000124,0.000571,-0.785014,-0.000080,-2.356091,-0.000234,1.571234,0.785543,0.000954,-0.784916,-0.000088,-2.356125,-0.000240,1.571328,0.785546,-1.231020,-2.437551,-0.698241,18.543291,0.782842,1.376825,-0.039695
0.055000,0.307039,0.000118,0.590251,0.307074,0.000231,0.590213,0.307039,0.000118,0.590251,-0.000035,-0.000112,0.000039,0.000124,0.000571,-0.785013,-0.000080,-2.356091,-0.000234,1.571234,0.785543,0.000954,-0.784912,-0.000092,-2.356125,-0.000240,1.571328,0.785546,-1.159609,-2.437551,-0.646667,18.543291,0.782842,1.384149,-0.039695
0.056000,0.307039,0.000118,0.590251,0.307074,0.000232,0.590214,0.307039,0.000118,0.590251,-0.000035,-0.000113,0.000037,0.000124,0.000571,-0.785013,-0.000080,-2.356090,-0.000234,1.571234,0.785543,0.000955,-0.784913,-0.000090,-2.356121,-0.000240,1.571327,0.785550,-1.084231,-2.413748,-0.670470,18.491716,0.776433,1.390558,-0.072654
0.057000,0.307039,0.000118,0.590251,0.307076,0.000235,0.590209,0.307039,0.000118,0.590251,-0.000036,-0.000117,0.000042,0.000129,0.000571,-0.785012,-0.000080,-2.356090,-0.000234,1.571234,0.785543,0.000965,-0.784905,-0.000088,-2.356127,-0.000241,1.571326,0.785547,-1.131838,-2.465322,-0.698241,18.567095,0.788335,1.403375,-0.046104
0.058000,0.307040,0.000118,0.590251,0.307076,0.000235,0.590212,0.307039,0.000118,0.590251,-0.000036,-0.000116,0.000040,0.000128,0.000571,-0.785012,-0.000080,-2.356090,-0.000234,1.571235,0.785543,0.000968,-0.784907,-0.000092,-2.356123,-0.000242,1.571331,0.785547,-1.084231,-2.413748,-0.646667,18.519487,0.794744,1.390558,-0.046104
0.059000,0.307040,0.000118,0.590251,0.307077,0.000235,0.590210,0.307039,0.000118,0.590251,-0.000037,-0.000116,0.000042,0.000129,0.000571,-0.785012,-0.000080,-2.356090,-0.000234,1.571235,0.785543,0.000968,-0.784903,-0.000092,-2.356125,-0.000242,1.571332,0.785550,-1.032656,-2.437551,-0.646667,18.543291,0.794744,1.390558,-0.072654
0.060000,0.307040,0.000118,0.590251,0.307079,0.000238,0.590207,0.307040,0.000118,0.590251,-0.000039,-0.000120,0.000044,0.000134,0.000571,-0.785011,-0.000080,-2.356089,-0.000234,1.571235,0.785543,0.000974,-0.784898,-0.000088,-2.356128,-0.000240,1.571337,0.785552,-1.032656,-2.465322,-0.670470,18.594866,0.776433,1.376825,-0.085471
0.061000,0.307040,0.000118,0.590251,0.307078,0.000240,0.590208,0.307040,0.000118,0.590251,-0.000038,-0.000122,0.000044,0.000135,0.000571,-0.785011,-0.000080,-2.356089,-0.000234,1.571235,0.785543,0.000982,-0.784898,-0.000090,-2.356127,-0.000242,1.571332,0.785552,-1.060427,-2.413748,-0.670470,18.543291,0.794744,1.396966,-0.085471
0.062000,0.307040,0.000118,0.590251,0.307079,0.000240,0.590208,0.307040,0.000118,0.590251,-0.000039,-0.000122,0.000043,0.000135,0.000571,-0.785010,-0.000080,-2.356089,-0.000234,1.571235,0.785543,0.000986,-0.784897,-0.000092,-2.356126,-0.000241,1.571336,0.785552,-1.060427,-2.389944,-0.646667,18.543291,0.788335,1.390558,-0.085471
0.063000,0.307040,0.000118,0.590251,0.307080,0.000243,0.590206,0.307040,0.000118,0.590251,-0.000039,-0.000124,0.000045,0.000138,0.000571,-0.785009,-0.000080,-2.356088,-0.000234,1.571236,0.785543,0.000992,-0.784893,-0.000090,-2.356127,-0.000242,1.571337,0.785550,-1.060427,-2.389944,-0.646667,18.543291,0.800237,1.390558,-0.072654
0.064000,0.307041,0.000118,0.590251,0.307081,0.000246,0.590206,0.307040,0.000118,0.590251,-0.000041,-0.000128,0.000046,0.000142,0.000571,-0.785009,-0.000080,-2.356088,-0.000234,1.571236,0.785543,0.001000,-0.784888,-0.000088,-2.356126,-0.000242,1.571339,0.785547,-1.084231,-2.413748,-0.670470,18.543291,0.794744,1.396966,-0.046104
0.065000,0.307041,0.000118,0.590251,0.307081,0.000247,0.590207,0.307040,0.000118,0.590251,-0.000040,-0.000129,0.000045,0.000142,0.000571,-0.785008,-0.000080,-2.356088,-0.000234,1.571236,0.785543,0.001004,-0.784891,-0.000089,-2.356125,-0.000240,1.571341,0.785548,-1.084231,-2.338369,-0.646667,18.543291,0.782842,1.396966,-0.052512
0.066000,0.307041,0.000118,0.590251,0.307083,0.000250,0.590205,0.307041,0.000118,0.590251,-0.000042,-0.000131,0.000046,0.000145,0.000571,-0.785008,-0.000080,-2.356087,-0.000234,1.571236,0.785543,0.001011,-0.784883,-0.000087,-2.356123,-0.000242,1.571340,0.785550,-1.131838,-2.437551,-0.670470,18.519487,0.794744,1.403375,-0.072654
0.067000,0.307041,0.000118,0.590251,0.307084,0.000251,0.590206,0.307041,0.000118,0.590251,-0.000042,-0.000132,0.000045,0.000146,0.000571,-0.785007,-0.000080,-2.356087,-0.000234,1.571237,0.785543,0.001016,-0.784882,-0.000089,-2.356121,-0.000240,1.571343,0.785549,-1.159609,-2.413748,-0.646667,18.491716,0.782842,1.376825,-0.066245
0.068000,0.307041,0.000118,0.590251,0.307083,0.000253,0.590206,0.307041,0.000118,0.590251,-0.000042,-0.000135,0.000045,0.000148,0.000571,-0.785007,-0.000080,-2.356087,-0.000234,1.571237,0.785543,0.001023,-0.784885,-0.000087,-2.356123,-0.000242,1.571347,0.785552,-1.207216,-2.362173,-0.670470,18.491716,0.794744,1.376825,-0.085471
0.069000,0.307042,0.000118,0.590251,0.307085,0.000256,0.590203,0.307041,0.000118,0.590251,-0.000043,-0.000137,0.000048,0.000152,0.000571,-0.785006,-0.000080,-2.356086,-0.000234,1.571237,0.785543,0.001027,-0.784879,-0.000085,-2.356126,-0.000241,1.571350,0.785550,-1.258791,-2.413748,-0.698241,18.519487,0.788335,1.357599,-0.072654
0.070000,0.307042,0.000118,0.590251,0.307085,0.000257,0.590204,0.307041,0.000118,0.590251,-0.000043,-0.000139,0.000048,0.000153,0.000571,-0.785005,-0.000080,-2.356086,-0.000234,1.571237,0.785543,0.001033,-0.784878,-0.000085,-2.356124,-0.000241,1.571348,0.785550,-1.306399,-2.413748,-0.698241,18.491716,0.788335,1.376825,-0.072654
0.071000,0.307042,0.000118,0.590251,0.307085,0.000258,0.590205,0.307042,0.000118,0.590251,-0.000043,-0.000139,0.000047,0.000153,0.000571,-0.785005,-0.000080,-2.356086,-0.000234,1.571238,0.785543,0.001034,-0.784877,-0.000085,-2.356123,-0.000240,1.571349,0.785553,-1.306399,-2.413748,-0.698241,18.467913,0.776433,1.370416,-0.099204
0.072000,0.307042,0.000118,0.590251,0.307085,0.000260,0.590204,0.307042,0.000118,0.590251,-0.000043,-0.000142,0.000048,0.000155,0.000571,-0.785004,-0.000080,-2.356085,-0.000234,1.571238,0.785543,0.001042,-0.784877,-0.000085,-2.356125,-0.000242,1.571350,0.785549,-1.381777,-2.413748,-0.698241,18.491716,0.794744,1.364007,-0.058921
0.073000,0.307043,0.000118,0.590251,0.307085,0.000263,0.590204,0.307042,0.000118,0.590251,-0.000043,-0.000145,0.000048,0.000159,0.000571,-0.785003,-0.000080,-2.356085,-0.000234,1.571238,0.785543,0.001052,-0.784877,-0.000085,-2.356125,-0.000240,1.571349,0.785549,-1.457155,-2.389944,-0.698241,18.491716,0.782842,1.370416,-0.058921
